pop,sex,family,id,day,l,w,a,bod
Juneau,0,15,352,1,2.3187337727,2.1390632699,3.3486449894,75.8087691219
Juneau,0,16,353,1,1.8927761925,1.4712750084,1.8605921113,39.712147947
Juneau,0,16,354,1,2.0410516017,1.7890487057,2.3555659902,51.5089345335
Juneau,0,16,355,1,1.8936809287,1.2539917414,1.4973833785,33.8063322971
Juneau,0,17,356,1,1.5495820788,1.6711274054,1.7359683902,37.062783079
Juneau,0,17,357,1,1.9515500115,1.4435516133,1.8683076952,40.7675838489
Juneau,0,17,358,1,1.6831832328,1.2249897477,1.3349225334,30.4733381143
Juneau,0,18,359,1,1.7095198729,1.3067945802,1.4664998481,31.4641502494
Juneau,0,18,360,1,1.8798994809,1.5930958878,1.8667072934,40.7331505054
Juneau,0,18,361,1,1.5637725014,1.355110681,1.4321447017,32.4596227867
Juneau,0,19,362,1,1.4903822879,1.2653901649,1.2540324197,27.1848796744
Juneau,0,19,363,1,1.344012792,1.2248821411,1.114746025,25.2579207139
Juneau,0,19,364,1,1.4963313927,1.1676568272,1.1598842666,26.9624068305
Juneau,0,20,365,1,1.3975795188,0.9443802929,0.926387572,20.847299416
Juneau,0,20,366,1,1.4779976188,1.1298892923,0.9820635097,22.6908535928
Juneau,0,20,367,1,1.7847235122,1.6113299488,1.9121985211,42.6123732604
Juneau,0,21,368,1,1.8715619619,1.1941641831,1.5583112765,33.3509907008
Juneau,0,21,369,1,2.0349874319,1.3026517656,1.7465399971,38.164537998
Juneau,0,22,370,1,1.7027830716,1.2262046209,1.3755086209,29.6162358972
Juneau,0,22,371,1,1.0737503363,0.5300007267,0.3083410911,10.6355667053
Juneau,0,22,372,1,1.8566226751,1.6953655603,2.0549481942,45.7334793514
Juneau,0,23,373,1,1.3218169281,1.0225606388,0.918354878,20.6962637175
Juneau,0,23,374,1,1.2115746901,1.1364269239,0.8462194217,20.1215823394
Juneau,0,23,375,1,1.6691953033,1.3801129991,1.6085698259,36.1263249015
Juneau,0,24,376,1,1.627411703,1.5179917509,1.6789577237,35.8631575725
Juneau,0,24,377,1,1.7588573865,1.4497179516,1.771222797,38.6893994801
Juneau,0,24,378,1,1.2650247103,1.4515885388,1.252458084,28.8085638559
Juneau,0,25,379,1,1.9669759443,1.7744233518,2.3239195519,49.8657923255
Juneau,0,25,380,1,2.2553203871,1.9695338396,2.9121283915,64.3500696059
Juneau,0,25,381,1,1.9950270556,1.8888243158,2.5339140314,56.5119569593
Juneau,0,26,382,1,1.6924895739,1.2524037263,1.4402096387,30.9279382439
Juneau,0,26,383,1,2.0885346075,1.8700374806,2.6321300244,57.8185297348
Juneau,0,26,384,1,1.417134838,1.4866397696,1.3800343419,31.3918685856
Juneau,0,27,385,1,1.3010329843,1.0109662036,0.9093168229,20.5265878177
Juneau,0,27,386,1,1.5325432412,1.3244475114,1.3749202815,30.4435871802
Juneau,0,27,387,1,1.8063752622,1.0864804565,1.3670838873,31.1276242675
Juneau,0,28,388,1,2.0318797291,1.7218248057,2.3542040482,50.5451424017
Juneau,0,28,389,1,1.3593595191,1.0075215745,0.9277426572,21.6560743891
Juneau,0,28,390,1,1.5586287742,1.3118684708,1.3552149443,30.8858406651
Juneau,0,29,391,1,1.7872100373,1.136290335,1.2685778656,27.4737987688
Juneau,0,29,392,1,1.9989567572,1.6623787242,2.2071658503,48.1848924745
Juneau,0,29,393,1,1.8826559544,1.5029801812,1.9419829936,43.2599293803
Juneau,0,30,394,1,1.7130807174,1.4680869698,1.637228671,34.9901344202
Juneau,0,30,395,1,1.6664730592,1.2082676515,1.3118942286,29.1697943653
Juneau,0,30,396,1,1.6960543611,1.1418648879,1.3218597884,30.2083883308
Juneau,0,31,397,1,1.634476314,1.5129101888,1.5906360357,34.0204846559
Juneau,0,31,398,1,1.8288657225,1.9806341458,2.379197855,52.0423265092
Juneau,0,31,399,1,1.7402404036,1.5063003706,1.6805723719,37.6448981837
Juneau,0,32,400,1,1.1911889824,1.3214973623,1.0614541393,23.4190076101
Juneau,0,32,401,1,1.8547847372,1.578673199,1.9932462915,43.4734185699
Juneau,0,32,402,1,1.5153846886,1.2020030288,1.2617470475,28.9951485814
Juneau,0,33,403,1,1.7027924785,1.2730265357,1.4795720644,31.7314534473
Juneau,0,33,404,1,1.8455551467,1.5430131559,1.912142525,41.7129612444
Juneau,0,33,405,1,1.2144205909,0.8026864676,0.5642323421,15.7330118276
Juneau,0,34,406,1,2.0559145406,1.489455482,2.0028849216,42.7808889119
Juneau,0,34,407,1,1.7038820225,1.4168093299,1.5657909027,34.3657056669
Juneau,0,34,408,1,1.4605126618,1.0820552238,0.951261864,22.895080498
Juneau,0,35,409,1,1.4818784254,1.2966646201,1.2806320448,27.7136949396
Juneau,0,35,410,1,1.8049189783,1.5413353318,1.7815746657,38.9099500058
Juneau,0,35,411,1,1.9254502404,1.325268261,1.6968338218,37.9895818759
Juneau,0,36,412,1,1.2114351594,1.0298339157,0.8237513782,18.934300815
Juneau,0,36,413,1,1.5429297827,1.1602502666,1.1809773959,26.5594854746
Juneau,0,36,414,1,1.488914854,1.1908998112,1.1986234314,27.7319858884
Juneau,0,37,415,1,1.7927377219,1.4044422621,1.6014381038,34.2448028881
Juneau,0,37,416,1,1.9387745871,1.5537547778,1.9744287565,43.0636669646
Juneau,0,37,417,1,1.7880954073,1.7313124551,2.0736023088,46.1445670771
Juneau,0,38,418,1,2.3403724173,2.0244460859,3.1276352499,68.4788068501
Juneau,0,38,419,1,1.518142148,0.905943602,0.9722413627,22.5030344142
Juneau,0,38,420,1,1.478254123,1.2128359214,1.2954013932,29.6731606298
Juneau,0,39,421,1,1.4493256746,1.4200440318,1.3464678246,29.031210823
Juneau,0,39,422,1,1.4040810472,0.9219349317,0.8004221171,19.2696022126
Juneau,0,39,423,1,1.427554191,1.3995163583,1.2822101267,29.4070315164
Juneau,0,40,424,1,1.9891705367,1.8699155644,2.4847659134,53.494722551
Juneau,0,40,425,1,1.4751202446,1.3059665522,1.1925814415,26.7888631606
Juneau,0,40,426,1,1.9669109719,1.4554296421,1.9096133675,42.5562606925
Juneau,0,41,427,1,1.6607488493,1.2554453794,1.3851862035,29.8117070635
Juneau,0,41,428,1,1.7911712655,1.357359301,1.545668178,33.9477739961
Juneau,0,41,429,1,2.3376145145,2.059679053,3.1098367615,70.0368714819
Juneau,0,42,430,1,2.2473010072,1.8771994816,2.7582358073,59.7781859367
Juneau,0,42,431,1,2.1623470571,1.8527086353,2.6973570439,59.3275256069
Juneau,0,42,432,1,1.6823323829,1.2466943242,1.3698653047,31.1843393155
Juneau,0,43,433,1,1.6933764186,1.0082977901,1.1259604118,24.6678665947
Juneau,0,43,434,1,1.3000762593,1.1091151102,0.8904293032,20.9509372161
Juneau,0,43,435,1,1.4210813515,1.2487876094,1.3434048988,30.645632019
Juneau,0,44,436,1,2.1805523682,1.8887365448,2.7933803741,60.5956745234
Juneau,0,44,437,1,2.082052405,1.3405156324,1.8692355622,40.7875499776
Juneau,0,44,438,1,1.684138772,1.3168776279,1.4933769648,33.7233142469
Juneau,0,45,439,1,1.7193261666,1.6191192346,1.9067361392,40.7022900788
Juneau,0,45,440,1,1.8587758632,1.2819458354,1.6706183832,36.5591981184
Juneau,0,45,441,1,1.6667855403,1.1931052406,1.2258997393,28.2764289463
Juneau,0,46,442,1,1.3190571527,0.9851853978,0.8691787779,19.7764593627
Juneau,0,46,443,1,1.8290225443,0.952375655,1.1417335916,25.7866942542
Juneau,0,46,444,1,1.6116600927,1.5995435007,1.6645865452,37.3066708049
Juneau,0,47,445,1,1.6260579414,1.4162413113,1.6195903133,34.6224179871
Juneau,0,47,446,1,1.2517138965,1.0017230712,0.8058610846,19.3703978271
Juneau,0,47,447,1,1.8063018181,1.5731338077,1.9076971273,42.514676904
Juneau,0,48,448,1,1.5452370212,1.0147464478,0.9682337141,21.6376399942
Juneau,0,48,449,1,1.8787573169,1.8461871991,2.3009648641,50.2807667399
Juneau,0,48,450,1,1.2355300737,1.0354273813,0.823423037,20.4709486551
Juneau,0,49,451,1,2.0319958904,1.7400512413,2.3985466483,51.5431470098
Juneau,0,49,452,1,1.8952023571,1.3998395125,1.7538917842,38.3207183014
Juneau,0,49,453,1,1.9498628781,1.8800095708,2.407299786,53.6188120922
Juneau,0,50,454,1,1.9449429118,1.3791831613,1.6751597883,35.7835224544
Juneau,0,50,455,1,1.7176997061,1.4582083974,1.6913664682,36.9965374939
Juneau,0,50,456,1,2.2803300601,1.5160384237,2.2278157897,49.5707792438
Juneau,0,51,457,1,1.8787930782,1.1646758447,1.4497223113,31.1217446634
Juneau,0,51,458,1,1.6634217736,1.187061316,1.3605759544,30.152725247
Juneau,0,51,459,1,2.2495675923,1.5381078865,2.3749610757,52.8847841508
Juneau,0,52,460,1,1.8048004704,1.6746910897,2.11256044,45.1767929766
Juneau,0,52,461,1,1.9539264658,1.9005772187,2.5258852376,55.3774407613
Juneau,0,52,462,1,2.1502123173,1.6158509305,2.361986254,52.5908503318
Juneau,0,53,463,1,1.7536156283,1.1704820034,1.3568367932,29.2398249682
Juneau,0,53,464,1,1.9272389949,1.8080779903,2.2656270074,49.48907369
Juneau,0,53,465,1,1.4912363731,1.1816839852,1.2671122312,29.1030270823
Juneau,0,54,466,1,1.7118024928,1.2882283067,1.4550504155,31.2304024386
Juneau,0,54,467,1,1.2413760261,1.1323846319,0.9194593887,21.4991371451
Juneau,0,54,468,1,1.4828436175,1.01074606,0.9587356349,23.0384588085
Juneau,0,55,469,1,1.3963578847,1.1059531075,1.0418458785,23.0419797138
Juneau,0,55,470,1,1.4735671595,1.1779267275,1.0824414482,24.6278714238
Juneau,0,55,471,1,1.2352974741,0.9695868847,0.8038085965,20.1038830307
Juneau,0,56,472,1,1.8877463397,1.4439692452,1.8079155743,38.5878437202
Juneau,0,56,473,1,1.9552760498,1.5725337168,1.9823718771,43.2365336534
Juneau,0,56,474,1,2.1189967656,1.288046194,1.7487285199,39.0937351643
Juneau,0,57,475,1,2.1528652469,1.5663360285,2.2380719888,47.950120656
Juneau,0,57,476,1,2.0392588371,1.7634095996,2.3956291339,52.4138410621
Juneau,0,57,477,1,1.5780131161,1.3910794264,1.4849402589,33.5486285066
Juneau,0,58,478,1,2.1614553306,2.0622014181,2.942920654,64.0986060606
Juneau,0,58,479,1,1.7463730887,1.4048457614,1.6299172184,35.7043162836
Juneau,0,58,480,1,1.8592718163,1.4709800785,1.7909242599,39.9961545281
Juneau,0,59,481,1,1.6304622215,1.3568825597,1.4515216678,31.15843106
Juneau,0,59,482,1,2.0139871576,1.6220003387,2.2698763548,49.5841410283
Juneau,0,59,483,1,1.8183933503,1.3156171197,1.5976548085,35.8972186078
Juneau,0,60,484,1,2.0234287474,1.6154510488,2.2127615469,47.3882058259
Juneau,0,60,485,1,1.8773637027,1.6709694168,2.0890132614,45.5706432839
Juneau,0,60,486,1,1.6562054759,1.4790155432,1.6655572372,37.3271912366
Juneau,0,61,487,1,2.0622302599,1.6690880837,2.2591834351,48.4198241209
Juneau,0,61,488,1,1.6790469722,1.203695672,1.2873690686,28.6770922194
Juneau,0,61,489,1,2.0928934314,1.4165045608,1.9729857444,43.9360377796
Juneau,0,62,490,1,1.4698649992,0.8918692628,0.9605726113,21.4925073371
Juneau,0,62,491,1,1.486856455,1.2994702841,1.3169083009,29.27073156
Juneau,0,62,492,1,1.4950399202,1.0196649307,1.0177208741,24.1762605736
Juneau,0,63,493,1,1.6388647929,1.2668244871,1.3498219339,29.0986597315
Juneau,0,63,494,1,2.1073232563,1.7740799353,2.4851709754,54.4476109338
Juneau,0,63,495,1,1.2436719404,1.2397883873,1.0708699131,25.2107551452
Juneau,0,64,496,1,1.638187444,1.5335416643,1.7794829635,37.9836906385
Juneau,0,64,497,1,1.7535194943,1.4611272986,1.7672847402,38.6055635751
Juneau,0,64,498,1,1.6194406177,1.5303599713,1.6387129944,36.7605381417
Juneau,0,65,499,1,1.7162130481,1.4254667977,1.6993996324,36.2923901161
Juneau,0,65,500,1,2.2016703478,1.6395437972,2.333391184,51.0094320856
Juneau,0,65,501,1,1.7554418267,1.2259180773,1.3718211325,31.2242323726
Juneau,0,66,502,1,1.5967603467,1.4516703889,1.6053460946,34.3260296734
Juneau,0,66,503,1,1.7305582216,1.4404188939,1.6431753227,35.982343112
Juneau,0,66,504,1,1.4108891329,0.96649615,0.8881518069,21.69158415
Juneau,0,67,505,1,2.1342063288,1.5894172441,2.3130260962,49.6218780135
Juneau,0,67,506,1,1.6930029605,1.2412315725,1.4066272928,31.0884859889
Juneau,0,67,507,1,2.0460227211,1.4886445747,1.9554326366,43.5529817858
Juneau,0,68,508,1,1.7575831979,1.3164667412,1.477821151,31.6956242179
Juneau,0,68,509,1,1.8830364228,1.46199221,1.6981942926,37.140685089
Juneau,0,68,510,1,1.214003454,0.8913591466,0.6914004828,18.0264925886
Juneau,0,69,511,1,1.9506230922,1.6264713514,2.080299894,44.469344502
Juneau,0,69,512,1,1.5902279681,1.2007496503,1.2841326363,28.6121990387
Juneau,0,69,513,1,2.2148943284,1.7140032632,2.4736390304,55.1308776934
Juneau,0,70,514,1,1.2668141601,1.2210183771,1.0354526519,22.9193159493
Juneau,0,70,515,1,1.9733383292,1.5194784558,1.9441729124,42.406479906
Juneau,0,70,516,1,2.1005896545,1.9498309128,2.6775352524,59.8299047631
Juneau,0,71,517,1,2.1570382757,1.9824874316,2.7770562962,60.2156882484
Juneau,0,71,518,1,1.6194529608,1.3240492792,1.4491140688,31.9568442343
Juneau,0,71,519,1,1.7305091941,1.6209370181,1.8774630183,41.8596546383
Juneau,0,72,520,1,1.7390580308,1.8002271388,2.0285221293,43.3385985463
Juneau,0,72,521,1,1.8651167483,1.4277365,1.7597245109,38.4447185596
Juneau,0,72,522,1,1.6190863436,1.2212238623,1.3237905785,30.2475211083
Juneau,0,73,523,1,1.8132727678,1.2278119601,1.4934774456,32.0162884642
Juneau,0,73,524,1,1.8459866814,1.6610243876,2.0058210647,43.7476657377
Juneau,0,73,525,1,2.1942439494,1.9325044488,2.833237715,63.4689716235
Juneau,0,74,526,1,2.2621094548,1.9654775374,2.9635704043,64.5853912204
Juneau,0,74,527,1,1.7219953213,1.6113473834,1.8054103182,39.4187280234
Juneau,0,75,528,1,1.9509132744,2.0034846371,2.5806127377,55.681043297
Juneau,0,75,529,1,1.8005135432,1.2582926023,1.4627970844,32.2375160017
Juneau,0,75,530,1,1.6563641338,1.507073625,1.5929468795,35.7984892379
Juneau,0,76,531,1,1.8971448865,1.6335492993,2.0834769738,44.5389161118
Juneau,0,76,532,1,1.87018029,1.7865694932,2.3129817447,50.5505584401
Juneau,0,77,533,1,2.0622320011,1.5301703663,2.052363385,43.8585308615
Juneau,0,77,534,1,1.7199496552,1.1477152342,1.2822593634,28.5746517889
Juneau,0,77,535,1,1.8774752199,1.8248274996,2.2880136844,50.9213658999
Juneau,0,78,536,1,2.070235552,1.6864808,2.3233874711,49.8538730025
Juneau,0,78,537,1,2.0541835653,1.7569084611,2.3923360027,52.3393403652
Juneau,0,78,538,1,1.4597020613,1.2255845483,1.2404189096,28.5670957334
Juneau,1,1,539,1,1.7828352207,1.7232345071,2.0818530441,26.2395103551
Juneau,1,1,540,1,1.3029099757,1.0867422945,0.9020294031,13.0831624887
Juneau,1,1,541,1,1.5758730316,1.1824123872,1.2264026572,16.9412977243
Juneau,1,2,542,1,1.3894495933,1.2168760443,1.1044376058,15.0681287852
Juneau,1,2,543,1,1.7332915371,1.5839266208,1.8525293739,23.8343242145
Juneau,1,2,544,1,1.5317905634,1.2461686285,1.2637585236,17.36162416
Juneau,1,3,545,1,2.4957220576,2.3159696126,3.8950521486,48.0954337174
Juneau,1,3,546,1,1.7092767107,1.6974745779,1.93079532,24.7432660652
Juneau,1,3,547,1,1.8055319187,1.5239776536,1.7878532095,23.3491030517
Juneau,1,4,548,1,1.9552975364,1.8713180785,2.4827694774,30.9647561641
Juneau,1,4,549,1,2.0665381555,1.7758691544,2.4035192366,30.2950170087
Juneau,1,5,550,1,1.3576250104,1.3541972387,1.1937694161,16.0644491791
Juneau,1,5,551,1,2.0000968776,1.5126068368,2.0564255373,26.2086045673
Juneau,1,5,552,1,1.7847254711,1.3424895062,1.570103442,20.8420476966
Juneau,1,6,553,1,2.261546068,1.5072639028,2.261489104,28.3479138586
Juneau,1,6,554,1,2.3595028236,1.8725616702,2.8469072167,35.588410573
Juneau,1,6,555,1,2.0064283444,1.8174341987,2.4483838219,31.0975670072
Juneau,1,7,556,1,1.6237169728,1.9611633352,2.175094994,27.3320510433
Juneau,1,7,557,1,1.6606630471,1.1367636719,1.2940260501,17.4459313854
Juneau,1,7,558,1,1.792987529,1.4272341991,1.7429589418,22.8301157591
Juneau,1,8,559,1,1.2731212661,1.0828153783,0.9328397364,13.1712968264
Juneau,1,8,560,1,1.743742896,1.5467288257,1.7907314969,23.1188485908
Juneau,1,8,561,1,1.4350482173,1.3667558879,1.2703302936,17.4356658344
Juneau,1,9,562,1,1.6497808232,1.7989013825,2.0437046701,25.7936956131
Juneau,1,9,563,1,2.1495780793,1.7618768504,2.5599531767,32.1537091094
Juneau,1,9,564,1,1.8094372312,1.6271079593,1.9491375187,25.222121429
Juneau,1,10,565,1,1.6221200699,1.2896323539,1.3437568078,17.749835358
Juneau,1,10,566,1,1.9740787255,1.4389562327,1.8493487691,23.7974520038
Juneau,1,10,567,1,1.9493505427,1.6614430603,2.2381876016,28.6102951109
Juneau,1,11,568,1,1.8751082595,1.6449969156,1.9939756903,25.2135976602
Juneau,1,11,569,1,1.8613699217,1.7573564779,2.2605145223,28.6048976719
Juneau,1,11,570,1,1.2579661694,0.8513515907,0.671703352,10.8236555467
Juneau,1,12,571,1,1.6450889244,1.6246448138,1.708900268,21.9122415767
Juneau,1,12,572,1,1.3726909474,0.7940381628,0.6950889534,10.8301387441
Juneau,1,13,573,1,1.2678044341,0.969491868,0.8321310832,12.0693258599
Juneau,1,13,574,1,1.5335386797,1.4477685702,1.4149099411,18.8129567993
Juneau,1,13,575,1,1.785169848,1.5674385048,1.8965201929,24.6096302445
Juneau,1,14,576,1,1.8477044239,1.0848962628,1.3606098786,17.9401502762
Juneau,1,14,577,1,1.5663413562,1.4481326949,1.5159409195,19.9624751319
Juneau,1,14,578,1,1.8017653626,1.6559682581,2.0428108626,26.3158615678
Juneau,1,15,579,1,1.880644586,1.4476331081,1.7302110853,22.157554633
Juneau,1,15,580,1,1.5787736092,1.4316518355,1.542793488,20.2690301935
Juneau,1,15,581,1,1.5968822797,1.3853308231,1.4884666018,19.908982326
Juneau,1,16,582,1,1.4940863823,1.7031271335,1.7887579732,22.8327650964
Juneau,1,16,583,1,2.0390602114,1.400407359,1.8275156174,23.5444845006
Juneau,1,16,584,1,1.0578804143,0.6601957588,0.4518585788,8.476552433
Juneau,1,17,585,1,1.1327139214,0.7884382452,0.4980954901,8.4835950663
Juneau,1,17,586,1,1.4269286334,0.9321439442,0.9391712175,13.4914930562
Juneau,1,17,587,1,1.8123577407,1.5429573169,1.8380476008,23.9306043396
Juneau,1,18,588,1,1.312744973,0.8425793352,0.7008014638,10.6460480108
Juneau,1,18,589,1,1.4409780996,0.80455518,0.6535576274,10.3828107125
Juneau,1,18,590,1,1.3841073062,1.0351340959,0.8760346919,13.0479272232
Juneau,1,19,591,1,1.7590199287,1.4854463182,1.7463565238,22.3435726645
Juneau,1,19,592,1,1.2543615194,1.0758498257,0.9297416144,13.3877178337
Juneau,1,19,593,1,1.2757378202,1.2614150788,0.9854450908,14.2536864077
Juneau,1,20,594,1,1.4483410817,1.3972184981,1.2457893283,16.6472511774
Juneau,1,20,595,1,2.2765613968,1.5813561713,2.4544814244,30.8994235245
Juneau,1,20,596,1,1.2729171096,0.9559919378,0.7533167144,11.7075165573
Juneau,1,21,597,1,1.5883967775,1.1028228006,1.1892603975,16.0140220854
Juneau,1,21,598,1,1.6312336737,1.5389575908,1.6236859953,21.1950477518
Juneau,1,21,599,1,1.4513293863,1.4456327166,1.3771055798,18.6426009093
Juneau,1,22,600,1,1.474535151,1.0865210155,1.0611030607,14.5869428276
Juneau,1,22,601,1,1.3658690067,1.0680309022,0.9824586626,13.9688075123
Juneau,1,22,602,1,1.4804772573,1.4964280873,1.4448123201,19.4116523767
Juneau,1,23,603,1,1.4677802532,1.2577014222,1.2005563923,16.1403791828
Juneau,1,23,604,1,1.4032798566,1.2014369121,1.1415257352,15.7352546151
Juneau,1,23,605,1,1.8686982406,1.5177592277,1.9474995023,25.203033545
Juneau,1,24,606,1,1.9369418762,1.8993233324,2.4647176156,30.7504975531
Juneau,1,24,607,1,1.5225536346,1.1940939762,1.2517389581,16.9699770945
Juneau,1,24,608,1,1.7365532337,1.5924348322,1.8089372084,23.5932023913
Juneau,1,25,609,1,1.5534668108,1.4789849491,1.5005470049,19.5273551938
Juneau,1,25,610,1,1.7025025403,1.26513808,1.477670609,19.5263124494
Juneau,1,26,611,1,1.2195969722,0.8758983877,0.7409688357,11.0796257673
Juneau,1,26,612,1,1.5589676308,1.2859783454,1.3569873754,18.1567655805
Juneau,1,26,613,1,1.8974099814,1.4833783691,1.8958696089,24.6020657278
Juneau,1,27,614,1,1.5837711782,1.1315640605,1.1880588782,16.000587199
Juneau,1,27,615,1,1.6185836396,1.4507170881,1.5970216405,20.8893927342
Juneau,1,27,616,1,1.1747819526,0.9802933097,0.7549628358,11.7254079832
Juneau,1,28,617,1,1.8764450433,1.6394738637,2.0795449715,26.2125177429
Juneau,1,28,618,1,1.6949843108,1.5333109202,1.8001459129,23.227717256
Juneau,1,28,619,1,1.3426168947,0.9610049039,0.8801106442,13.0926706609
Juneau,1,29,620,1,1.8066381943,1.33871326,1.6488154837,21.2219441936
Juneau,1,29,621,1,2.1021068713,1.6797001663,2.3240234923,29.3543969156
Juneau,1,29,622,1,1.7986839406,1.3338738206,1.5955716448,21.1339226901
Juneau,1,30,623,1,1.1896992802,1.1400655283,0.9093097683,12.9130494832
Juneau,1,30,624,1,1.1186951754,1.1601527282,0.8561027237,12.579853624
Juneau,1,30,625,1,1.3845992469,1.2758523719,1.1469628094,16.0506137739
Juneau,1,31,626,1,1.6168801748,1.2243662586,1.2621135163,16.8305244025
Juneau,1,31,627,1,1.8298518261,1.3010483836,1.6624752382,21.640406206
Juneau,1,31,628,1,1.2543534394,0.9022790474,0.7992770982,12.2079754372
Juneau,1,32,629,1,1.288416998,1.2147744015,1.0049170544,13.9652026011
Juneau,1,32,630,1,1.3914203067,1.2928835654,1.1992070798,16.3804037934
Juneau,1,32,631,1,1.5240844218,1.1048237003,1.1253983071,15.8095947035
Juneau,1,33,632,1,1.3509347396,0.9852958946,0.8290049767,12.0352613143
Juneau,1,33,633,1,1.9440877235,1.3969939799,1.8372141809,23.656825537
Juneau,1,33,634,1,2.0378863523,1.778152038,2.3303253388,29.6982466816
Juneau,1,34,635,1,1.4645883817,1.0392381039,1.0829732721,14.8296118008
Juneau,1,34,636,1,1.0617719578,0.8802020524,0.6325451853,10.1571498134
Juneau,1,34,637,1,1.1821243718,0.9261035886,0.7156109471,11.2983854553
Juneau,1,35,638,1,1.7916115149,1.3740866095,1.7250893504,22.0985746776
Juneau,1,35,639,1,1.4018173526,0.9985859606,0.9098103201,13.1686098277
Juneau,1,35,640,1,1.9245043033,2.0551589184,2.5826672996,32.6961758819
Juneau,1,36,641,1,1.9159107815,1.1727077187,1.4453050071,18.8993280592
Juneau,1,36,642,1,1.9040111739,1.632556493,2.1066675723,26.7967382912
Juneau,1,37,643,1,1.4412656985,1.0463769564,1.0301657663,14.2442937458
Juneau,1,37,644,1,1.1662892864,1.0289096913,0.8314934409,12.3109082406
Juneau,1,37,645,1,1.6169619305,1.465527359,1.5426885395,20.52827769
Juneau,1,38,646,1,1.9695683948,1.4510492646,1.8640770468,23.7040772409
Juneau,1,38,647,1,1.7070899672,1.4340485803,1.5680319457,20.5575430854
